thickness,Umach,AOA,RE,Cl,Cdt,Cdp,Cdf,Cm
10,0.05,9.5,0.9E+06,0.983803097395251,1.663056692900439E-002,1.000492676788903E-002,6.625640161115368E-003,-9.051165334026057E-003
10,0.05,10.0,0.9E+06,1.02925703762752,1.761144355530911E-002,1.119106740881556E-002,6.420376146493556E-003,-9.985589401592195E-003
10,0.10,0.0,0.9E+06,-1.264672096429678E-012,9.834414673160081E-003,1.534011189996667E-003,8.300403483163413E-003,-3.237826673441191E-013
10,0.10,1.0,0.9E+06,0.108363762096385,9.887533403478602E-003,1.603087216680132E-003,8.284446186798468E-003,-5.888849397026382E-004
10,0.10,2.0,0.9E+06,0.216496927581917,1.005913858502483E-002,1.823364227957971E-003,8.235774357066855E-003,-1.201276839324605E-003
10,0.10,3.0,0.9E+06,0.324144601102358,1.035490889677108E-002,2.203124281590401E-003,8.151784615180674E-003,-1.862785490287633E-003
10,0.10,4.0,0.9E+06,0.431035986658090,1.078482203718796E-002,2.753729207161860E-003,8.031092830026102E-003,-2.599446129808683E-003
10,0.10,5.0,0.9E+06,0.536872614051875,1.136458640438776E-002,3.492365632662663E-003,7.872220771725089E-003,-3.436162245227827E-003
10,0.10,5.5,0.9E+06,0.589273180546429,1.171823819836264E-002,3.940974180298991E-003,7.777264018063648E-003,-3.902995341893064E-003
10,0.10,6.0,0.9E+06,0.641258811047869,1.211886474895835E-002,4.447228754837808E-003,7.671635994120540E-003,-4.407017602200324E-003
10,0.10,6.5,0.9E+06,0.692775709826594,1.256955204380082E-002,5.014754993324919E-003,7.554797050475893E-003,-4.951820227787284E-003
10,0.10,7.0,0.9E+06,0.743740984387311,1.307706370104812E-002,5.651251599064308E-003,7.425812101983823E-003,-5.543823124421698E-003
10,0.10,7.5,0.9E+06,0.794068577053138,1.364737973512618E-002,6.363164975694585E-003,7.284214759431587E-003,-6.187456466637463E-003
10,0.10,8.5,0.9E+06,0.892442794630743,1.500342404478727E-002,8.041725441535086E-003,6.961698603252180E-003,-7.648697553087924E-003
10,0.10,9.0,0.9E+06,0.940247635038627,1.580753264503454E-002,9.027963266850736E-003,6.779569378183824E-003,-8.476164529630284E-003
10,0.10,9.5,0.9E+06,0.986855849132596,1.672268029781124E-002,1.013919085903003E-002,6.583489438781227E-003,-9.372860589553755E-003
10,0.10,10.0,0.9E+06,1.03226671760136,1.772786664393006E-002,1.135609360649983E-002,6.371773037430191E-003,-1.035320122196908E-002
10,0.15,0.0,0.9E+06,3.075124248123895E-012,9.836045756311204E-003,1.548419578271558E-003,8.287626178039647E-003,-1.199205665325387E-013
10,0.15,1.0,0.9E+06,0.109028925830563,9.889786770412447E-003,1.618451659989528E-003,8.271335110422919E-003,-6.064126910351924E-004
10,0.15,2.0,0.9E+06,0.217824940191709,1.006327703060183E-002,1.841603131462136E-003,8.221673899139690E-003,-1.239064660793641E-003
10,0.15,3.0,0.9E+06,0.326131751056737,1.036238837114764E-002,2.226470538494580E-003,8.135917832653064E-003,-1.925970631599284E-003
10,0.15,4.0,0.9E+06,0.433673607566851,1.079751578558829E-002,2.785067139833952E-003,8.012448645754330E-003,-2.696157950814234E-003
10,0.15,5.0,0.9E+06,0.540142431905569,1.138525613933985E-002,3.535674084181289E-003,7.849582055158559E-003,-3.577337406776136E-003
10,0.15,5.5,0.9E+06,0.592848489569830,1.174432185327759E-002,3.992230956815945E-003,7.752090896461648E-003,-4.071500884974292E-003
10,0.15,6.0,0.9E+06,0.645130376550136,1.215159676108062E-002,4.508376936959005E-003,7.643219824121616E-003,-4.606605812856010E-003
10,0.15,6.5,0.9E+06,0.696925331217469,1.261087916042290E-002,5.088292056902144E-003,7.522587103520760E-003,-5.187529691794533E-003
10,0.15,7.0,0.9E+06,0.748153692606905,1.312882082355622E-002,5.739630839511692E-003,7.389189984044548E-003,-5.819883648256651E-003
10,0.15,7.5,0.9E+06,0.798716225907488,1.371227925449635E-002,6.469915678495808E-003,7.242363576000545E-003,-6.509803452967336E-003
10,0.15,8.5,0.9E+06,0.897447511658155,1.510629301543565E-002,8.199903199180694E-003,6.906389816254967E-003,-8.081404313684228E-003
10,0.15,9.0,0.9E+06,0.945345135277340,1.593752361580955E-002,9.221683996329888E-003,6.715839619479648E-003,-8.974924543966359E-003
10,0.15,9.5,0.9E+06,0.991964206358200,1.688739362525629E-002,1.037740934821707E-002,6.509984277039206E-003,-9.945488656529654E-003
10,0.15,10.0,0.9E+06,1.03727750756338,1.793826691968017E-002,1.165181297508744E-002,6.286453944592769E-003,-1.100640265493092E-002
10,0.20,0.0,0.9E+06,-1.088827921054414E-012,9.838795069730032E-003,1.569126529297127E-003,8.269668540432904E-003,-1.734879601089645E-013
10,0.20,1.0,0.9E+06,0.109984983048267,9.893428203998078E-003,1.640527730441420E-003,8.252900473556658E-003,-6.319944201989159E-004
10,0.20,2.0,0.9E+06,0.219733790181004,1.006968089286656E-002,1.867872003863134E-003,8.201808889003431E-003,-1.294396828246824E-003
10,0.20,3.0,0.9E+06,0.328988652452339,1.037362914262896E-002,2.260121027217397E-003,8.113508115411566E-003,-2.019080799425950E-003
10,0.20,4.0,0.9E+06,0.437466829431146,1.081649071240774E-002,2.830473442833166E-003,7.986017269574569E-003,-2.839422402164728E-003
10,0.20,5.0,0.9E+06,0.544845733545997,1.141601838179794E-002,3.598726206290571E-003,7.817292175507369E-003,-3.787975075391396E-003
10,0.20,5.5,0.9E+06,0.597991953803514,1.178326189493201E-002,4.067324978020828E-003,7.715936916911176E-003,-4.323525246549565E-003
10,0.20,6.0,0.9E+06,0.650697711916379,1.220050615479047E-002,4.598142637787531E-003,7.602363517002949E-003,-4.906663162363007E-003
10,0.20,6.5,0.9E+06,0.702892157092832,1.267278891766907E-002,5.196773327421522E-003,7.476015590247554E-003,-5.542670669351300E-003
10,0.20,7.0,0.9E+06,0.754490553318476,1.320671160797650E-002,5.870787073281050E-003,7.335924534695434E-003,-6.238061672812639E-003
10,0.20,7.5,0.9E+06,0.805383379335429,1.381059904149522E-002,6.629590904934188E-003,7.181008136561018E-003,-6.999374929759732E-003
10,0.20,8.5,0.9E+06,0.904580653919461,1.526541830402577E-002,8.441512415503838E-003,6.823905888521934E-003,-8.745009001411104E-003
10,0.20,9.0,0.9E+06,0.952568543485814,1.614084483277742E-002,9.521243931663037E-003,6.619600901114373E-003,-9.742504413937515E-003
10,0.20,9.5,0.9E+06,0.999111117367803,1.715045933131887E-002,1.075312442553214E-002,6.397334905786716E-003,-1.083241728760575E-002
10,0.20,10.0,0.9E+06,1.04414676121929,1.828025092991414E-002,1.212590182292264E-002,6.154349106991486E-003,-1.202608618387679E-002
10,0.25,0.0,0.9E+06,-1.877753811815874E-012,9.843117131507680E-003,1.596665031558485E-003,8.246452099949194E-003,-4.177734547194945E-013
10,0.25,1.0,0.9E+06,0.111258320245452,9.898954355254522E-003,1.669887868479474E-003,8.229066486775048E-003,-6.668071159038856E-004
10,0.25,2.0,0.9E+06,0.222276638395070,1.007893361778130E-002,1.902877957242069E-003,8.176055660539234E-003,-1.370214042336552E-003
10,0.25,3.0,0.9E+06,0.332796888666381,1.038948091815828E-002,2.305161695951586E-003,8.084319222206697E-003,-2.147543075119707E-003
10,0.25,4.0,0.9E+06,0.442523843999376,1.084302135166311E-002,2.891640389042674E-003,7.951380962620432E-003,-3.038921132585815E-003
10,0.25,5.0,0.9E+06,0.551120361368031,1.145883359346438E-002,3.684185100028631E-003,7.774648493435751E-003,-4.083797882531373E-003
10,0.25,5.5,0.9E+06,0.604854927842395,1.183724443840262E-002,4.169298393783369E-003,7.667946044619255E-003,-4.679233072675210E-003
10,0.25,6.0,0.9E+06,0.658120205601989,1.226934191723691E-002,4.721744444000767E-003,7.547597473236149E-003,-5.332492891415951E-003
10,0.25,6.5,0.9E+06,0.710844234188659,1.276006354911247E-002,5.346880673400056E-003,7.413182875712426E-003,-6.048923932799423E-003
10,0.25,7.0,0.9E+06,0.762922634590016,1.331801771228666E-002,6.054770820389979E-003,7.263246891896673E-003,-6.837504406727432E-003
10,0.25,7.5,0.9E+06,0.814228623241260,1.395292268108204E-002,6.856592777342810E-003,7.096329903739215E-003,-7.706013214631088E-003
10,0.25,8.5,0.9E+06,0.913922571742571,1.550415999838625E-002,8.798039731686053E-003,6.706120266700194E-003,-9.716451079401460E-003
10,0.25,9.0,0.9E+06,0.961875604209736,1.645587993599745E-002,9.976756255173580E-003,6.479123680823873E-003,-1.087827185290470E-002
10,0.25,9.5,0.9E+06,1.00808277372114,1.757182711039645E-002,1.134352582247353E-002,6.228301287922926E-003,-1.215568319760232E-002
10,0.25,10.0,0.9E+06,1.05232334105814,1.885214574463390E-002,1.290229433766024E-002,5.949851406973640E-003,-1.356501097354017E-002
10,0.30,0.0,0.9E+06,-1.355983793131788E-012,9.849599701299901E-003,1.631738693451600E-003,8.217861007848302E-003,-2.204365162628008E-013
10,0.30,1.0,0.9E+06,0.112887075119387,9.907041757288458E-003,1.707379386498475E-003,8.199662370789982E-003,-7.128077718901388E-004
10,0.30,2.0,0.9E+06,0.225531853060478,1.009193856469436E-002,1.947744945760175E-003,8.144193618934188E-003,-1.470813101562807E-003
10,0.30,3.0,0.9E+06,0.337674443563620,1.041118857837245E-002,2.363175002030610E-003,8.048013576341835E-003,-2.319544694829722E-003
10,0.30,4.0,0.9E+06,0.449007053167354,1.087889276885960E-002,2.970877441579759E-003,7.908015327279848E-003,-3.308753493755229E-003
10,0.30,5.0,0.9E+06,0.559168358483141,1.151686827941460E-002,3.796300080304502E-003,7.720568199110101E-003,-4.489082285002190E-003
10,0.30,5.5,0.9E+06,0.613653339876882,1.191097560556178E-002,4.304493350824827E-003,7.606482254736958E-003,-5.170456261702597E-003
10,0.30,6.0,0.9E+06,0.667631911286402,1.236393017216821E-002,4.887193717034430E-003,7.476736455133783E-003,-5.924546231202250E-003
10,0.30,6.5,0.9E+06,0.721019306978108,1.288152439450159E-002,5.550703681498403E-003,7.330820713003178E-003,-6.758493908144808E-003
10,0.30,7.0,0.9E+06,0.773684973717449,1.347523105570521E-002,6.308841861941555E-003,7.166389193763673E-003,-7.684163307633134E-003
10,0.30,7.5,0.9E+06,0.825448290669309,1.415977316612620E-002,7.179133242277813E-003,6.980639923848380E-003,-8.714508869870742E-003
10,0.30,8.5,0.9E+06,0.925374747910860,1.588270674740215E-002,9.349329172652410E-003,6.533377574749764E-003,-1.114247221681986E-002
10,0.30,9.0,0.9E+06,0.972772443201323,1.698815430212094E-002,1.072579561276590E-002,6.262358689355030E-003,-1.257885296805986E-002
10,0.30,9.5,0.9E+06,1.01750564105434,1.835054825689311E-002,1.240145136625598E-002,5.949096890637108E-003,-1.419376152652702E-002
10,0.30,10.0,0.9E+06,1.05877831206740,2.002941089979171E-002,1.444481082911334E-002,5.584600070678323E-003,-1.600876457935950E-002
10,0.35,0.0,0.9E+06,-1.767088157657998E-012,9.859223025530174E-003,1.675510049857451E-003,8.183712975672722E-003,-4.183094842735713E-013
10,0.35,1.0,0.9E+06,0.114926062588380,9.918698339433265E-003,1.754196872423862E-003,8.164501467009403E-003,-7.724269045752963E-004
10,0.35,2.0,0.9E+06,0.229609654209554,1.010989569575399E-002,2.003980674976766E-003,8.105915020777227E-003,-1.602159582004618E-003
10,0.35,3.0,0.9E+06,0.343788555349986,1.044071962624746E-002,2.436531735275747E-003,8.004187890971709E-003,-2.547318041420937E-003
10,0.35,4.0,0.9E+06,0.457139923275900,1.092717571252057E-002,3.072132073290729E-003,7.855043639229835E-003,-3.672078689059455E-003
10,0.35,5.0,0.9E+06,0.569270351911827,1.159510599101413E-002,3.941867556299918E-003,7.653238434714218E-003,-5.044015871656213E-003
10,0.35,5.5,0.9E+06,0.624691611971835,1.201186019121093E-002,4.483128133534436E-003,7.528732057676495E-003,-5.849561546459780E-003
10,0.35,6.0,0.9E+06,0.679549242125246,1.249504148234458E-002,5.109466620891429E-003,7.385574861453150E-003,-6.751547748822136E-003
10,0.35,6.5,0.9E+06,0.733720070142835,1.305498188582409E-002,5.833142249484322E-003,7.221839636339755E-003,-7.762291973287644E-003
10,0.35,7.0,0.9E+06,0.786992938810576,1.371048677115082E-002,6.677561182733480E-003,7.032925588417343E-003,-8.902870270822202E-003
10,0.35,7.5,0.9E+06,0.839062338013578,1.449038806309344E-002,7.678247668502114E-003,6.812140394591317E-003,-1.019659715233788E-002
10,0.35,8.5,0.9E+06,0.937259221210452,1.664877141064040E-002,1.041682463029150E-002,6.231946780348913E-003,-1.340229754935263E-002
10,0.35,9.0,0.9E+06,0.982621793126136,1.808309063374661E-002,1.219574021642944E-002,5.887350417317170E-003,-1.530736651899534E-002
10,0.35,9.5,0.9E+06,1.02237383667112,2.007643020719102E-002,1.462951688115999E-002,5.446913326031029E-003,-1.753543503508594E-002
10,0.35,10.0,0.9E+06,1.04801108826503,2.348446127019399E-002,1.868264036405040E-002,4.801820906143592E-003,-2.028646159581255E-002
10,0.40,0.0,0.9E+06,3.785032752718145E-012,9.873198011149182E-003,1.729438234732695E-003,8.143759776416487E-003,2.559181165595614E-012
10,0.40,1.0,0.9E+06,0.117450502786395,9.935351963019898E-003,1.812066282496548E-003,8.123285680523352E-003,-8.495406996652521E-004
10,0.40,2.0,0.9E+06,0.234662922508501,1.013478012130779E-002,2.073931290394558E-003,8.060848830913226E-003,-1.774078923942045E-003
10,0.40,3.0,0.9E+06,0.351373373441660,1.048060124252688E-002,2.528539985343813E-003,7.952061257183068E-003,-2.850854184233392E-003
10,0.40,4.0,0.9E+06,0.467243827733634,1.099206592865812E-002,3.200845498344776E-003,7.791220430313343E-003,-4.165693979045216E-003
10,0.40,5.0,0.9E+06,0.581827246848524,1.170182327389249E-002,4.131983089783166E-003,7.569840184109321E-003,-5.815662548788798E-003
10,0.40,5.5,0.9E+06,0.638393633005033,1.215282889263396E-002,4.723030824698118E-003,7.429798067935849E-003,-6.807324857996358E-003
10,0.40,6.0,0.9E+06,0.694268661240195,1.268680900540553E-002,5.422105569529767E-003,7.264703435875782E-003,-7.939019364666356E-003
10,0.40,6.5,0.9E+06,0.749156930260681,1.333216191490046E-002,6.266110497650759E-003,7.066051417249702E-003,-9.245017607700455E-003
10,0.40,7.0,0.9E+06,0.802540488012323,1.413950888514001E-002,7.317339895459046E-003,6.822168989680957E-003,-1.077503975890027E-002
10,0.40,7.5,0.9E+06,0.854679046667368,1.507072509744858E-002,8.512972287349957E-003,6.557752810098631E-003,-1.249270341597676E-002
10,0.40,8.5,0.9E+06,0.939612725225838,1.895267153696008E-002,1.340374538095947E-002,5.548926156000609E-003,-1.760882476895775E-002
10,0.40,9.0,0.9E+06,0.959251258637395,2.323962717875053E-002,1.851153587398777E-002,4.728091304762735E-003,-2.103072033430980E-002
10,0.40,9.5,0.9E+06,0.957507354966410,2.977917583736506E-002,2.587008981663161E-002,3.909086020733450E-003,-2.333707969566726E-002
10,0.40,10.0,0.9E+06,0.921093150575302,3.851192569714910E-002,3.516810310006457E-002,3.343822597084522E-003,-2.063841459433710E-002
10,0.45,0.0,0.9E+06,-1.205407139121678E-012,9.893358131966904E-003,1.795745979831686E-003,8.097612152135218E-003,-2.139512525478615E-013
10,0.45,1.0,0.9E+06,0.120568524405376,9.958971048018527E-003,1.883357205082785E-003,8.075613842935741E-003,-9.500688218394707E-004
10,0.45,2.0,0.9E+06,0.240911005168047,1.016894472697306E-002,2.160617462700885E-003,8.008327264272171E-003,-2.001880214628588E-003
10,0.45,3.0,0.9E+06,0.360769065831844,1.053462924540797E-002,2.644068314109509E-003,7.890560931298462E-003,-3.261532076598760E-003
10,0.45,4.0,0.9E+06,0.479789638771089,1.107984280984333E-002,3.365582308039024E-003,7.714260501804308E-003,-4.852003808174581E-003
10,0.45,5.0,0.9E+06,0.597408015747898,1.185414495344765E-002,4.390605847406956E-003,7.463539106040699E-003,-6.926083173096819E-003
10,0.45,5.5,0.9E+06,0.655255442560544,1.236977230546111E-002,5.074830787668752E-003,7.294941517792357E-003,-8.225548921280338E-003
10,0.45,6.0,0.9E+06,0.712137590611979,1.300180107552498E-002,5.910217675432955E-003,7.091583400092021E-003,-9.750680291078817E-003
10,0.45,6.5,0.9E+06,0.767823648259323,1.376882644094213E-002,6.914641730579568E-003,6.854184710362549E-003,-1.154580105628108E-002
10,0.45,7.0,0.9E+06,0.818595807833460,1.506236633101005E-002,8.607869131504756E-003,6.454497199505293E-003,-1.397000076687714E-002
10,0.45,7.5,0.9E+06,0.857519139681448,1.750991199488995E-002,1.169435875606727E-002,5.815553238822684E-003,-1.739999860689530E-002
10,0.45,8.5,0.9E+06,0.887816366273615,2.746566793043678E-002,2.329971862335475E-002,4.165949307082018E-003,-2.416505370116773E-002
10,0.45,9.0,0.9E+06,0.869653511265008,3.563058004783858E-002,3.212107633920686E-002,3.509503708631700E-003,-2.345970406325745E-002
10,0.45,9.5,0.9E+06,0.836154200765996,4.102371346375053E-002,3.740803623708362E-002,3.615677226666914E-003,-2.023954301576982E-002
10,0.45,10.0,0.9E+06,0.826932160644565,4.932983323065902E-002,4.573901963882102E-002,3.590813591838029E-003,-1.479758876400410E-002
10,0.50,0.0,0.9E+06,-1.748847079522178E-012,9.922238867078615E-003,1.877475219045575E-003,8.044763648033040E-003,-3.878685567171303E-013
10,0.50,1.0,0.9E+06,0.124437037517364,9.992203949994574E-003,1.971401609669400E-003,8.020802340325175E-003,-1.083737548372737E-003
10,0.50,2.0,0.9E+06,0.248679907005844,1.021653253728787E-002,2.269161637549240E-003,7.947370899738635E-003,-2.310190339986944E-003
10,0.50,3.0,0.9E+06,0.372489646871538,1.060912064780087E-002,2.791083233167412E-003,7.818037414633461E-003,-3.834000876966713E-003
10,0.50,4.0,0.9E+06,0.495491420292780,1.120267601018325E-002,3.582674221664552E-003,7.620001788518695E-003,-5.845221138290431E-003
10,0.50,5.0,0.9E+06,0.616757507314926,1.209289758945933E-002,4.773659258504759E-003,7.319238330954578E-003,-8.636346313466322E-003
10,0.50,5.5,0.9E+06,0.676374552268200,1.269098256319267E-002,5.568579642914823E-003,7.122402920277848E-003,-1.045408780610956E-002
10,0.50,6.0,0.9E+06,0.731446288609890,1.375366918165533E-002,6.976380908789243E-003,6.777288272866096E-003,-1.304339600655773E-002
10,0.50,6.5,0.9E+06,0.777528670278454,1.569044681832779E-002,9.397426935532013E-003,6.293019882795769E-003,-1.668111539852821E-002
10,0.50,7.0,0.9E+06,0.813541251807148,1.881222393608341E-002,1.317571091886875E-002,5.636513017214652E-003,-2.089186721891968E-002
10,0.50,7.5,0.9E+06,0.833450841007651,2.356272200796634E-002,1.876204463546051E-002,4.800677372505828E-003,-2.492965110839374E-002
10,0.50,8.5,0.9E+06,0.805287521685326,3.878710451165118E-002,3.529064489385361E-002,3.496459617797580E-003,-2.439326272015335E-002
10,0.50,9.0,0.9E+06,0.831689325069215,4.981093789065873E-002,4.663080132339889E-002,3.180136567259838E-003,-2.213505964408615E-002
10,0.50,9.5,0.9E+06,0.567223361847416,8.005919913167907E-002,7.699817075682359E-002,3.061028374855472E-003,2.039440185019484E-002
10,0.50,10.0,0.9E+06,0.667035149041937,6.850821124459471E-002,6.478971896460994E-002,3.718492279984757E-003,4.721175176352670E-003
10,0.55,0.0,0.9E+06,-2.376174181462770E-012,9.963590400084512E-003,1.979354203196382E-003,7.984236196888130E-003,-4.851466450794817E-013
10,0.55,1.0,0.9E+06,0.129299652408204,1.003929938283652E-002,2.081513922550047E-003,7.957785460286471E-003,-1.266097840327888E-003
10,0.55,2.0,0.9E+06,0.258476919261725,1.028332095166158E-002,2.406978522730786E-003,7.876342428930792E-003,-2.742974883691367E-003
10,0.55,3.0,0.9E+06,0.387340780905796,1.071368642172376E-002,2.982136646876955E-003,7.731549774846807E-003,-4.672910208980847E-003
10,0.55,4.0,0.9E+06,0.515461362616062,1.138586611032559E-002,3.886326150165528E-003,7.499539960160067E-003,-7.394060888239010E-003
10,0.55,5.0,0.9E+06,0.639918082182879,1.258951352379886E-002,5.491887379535890E-003,7.097626144262975E-003,-1.179494236637413E-002
10,0.55,5.5,0.9E+06,0.695281218121928,1.410597985297721E-002,7.362500581300342E-003,6.743479271676870E-003,-1.537210314888196E-002
10,0.55,6.0,0.9E+06,0.745090790344372,1.669836553824474E-002,1.043128584504037E-002,6.267079693204378E-003,-1.954884468495109E-002
10,0.55,6.5,0.9E+06,0.784166301090085,2.050765223729381E-002,1.489004399844424E-002,5.617608238849579E-003,-2.408331627588127E-002
10,0.55,7.0,0.9E+06,0.803853877103060,2.575425288300716E-002,2.094434396825376E-002,4.809908914753397E-003,-2.833352860188710E-002
10,0.55,7.5,0.9E+06,0.796297365964168,3.302874094173126E-002,2.902504856397053E-002,4.003692377760729E-003,-2.946167809215925E-002
10,0.55,8.5,0.9E+06,0.650485388783538,5.550238657207664E-002,5.219465229968088E-002,3.307734272395752E-003,-5.528561962554412E-003
10,0.55,9.0,0.9E+06,0.768754734154954,6.825197746736822E-002,6.515712448871433E-002,3.094852978653877E-003,-5.670066017292082E-003
10,0.55,9.5,0.9E+06,0.623106537763450,7.063443217155613E-002,6.698039382430937E-002,3.654038347246759E-003,4.918487046914458E-003
10,0.55,10.0,0.9E+06,0.544932455463733,9.630835883562175E-002,9.316412093057802E-002,3.144237905043722E-003,2.746854096010633E-002
10,0.60,0.0,0.9E+06,-1.968938629758749E-012,1.002301349029133E-002,2.108315099322042E-003,7.914698390969283E-003,-2.571276525031863E-013
10,0.60,1.0,0.9E+06,0.135546526610442,1.010661379236525E-002,2.221640665074461E-003,7.884973127290787E-003,-1.526778355464021E-003
10,0.60,2.0,0.9E+06,0.271128879398765,1.037982148244968E-002,2.587113549111006E-003,7.792707933338671E-003,-3.388518300638350E-003
10,0.60,3.0,0.9E+06,0.406706613914079,1.086836854501680E-002,3.244422887011458E-003,7.623945658005337E-003,-6.010798959303842E-003
10,0.60,4.0,0.9E+06,0.541697613552782,1.171274497825860E-002,4.378710852886915E-003,7.334034125371693E-003,-1.022956212015117E-002
10,0.60,5.0,0.9E+06,0.665438229742812,1.502836699989893E-002,8.320365389867204E-003,6.708001610031719E-003,-1.820101392734742E-002
10,0.60,5.5,0.9E+06,0.718964503477718,1.856162316221791E-002,1.233428325833433E-002,6.227339903883575E-003,-2.304888607765681E-002
10,0.60,6.0,0.9E+06,0.759462146502330,2.336810032495539E-002,1.777272306722043E-002,5.595377257734969E-003,-2.801968298047586E-002
10,0.60,6.5,0.9E+06,0.778334306104530,2.934998010992095E-002,2.451956739445085E-002,4.830412715470093E-003,-3.190016018215730E-002
10,0.60,7.0,0.9E+06,0.765479746473390,3.689203205846499E-002,3.277455849006224E-002,4.117473568402765E-003,-3.138624739654948E-002
10,0.60,7.5,0.9E+06,0.723760923914771,4.647162446293066E-002,4.282663666928993E-002,3.644987793640735E-003,-2.300184431028808E-002
10,0.60,8.5,0.9E+06,0.629901655665485,6.755892736623456E-002,6.418419798853033E-002,3.374729377704235E-003,1.671679502187190E-004
10,0.60,9.0,0.9E+06,0.596135822479402,7.793890715460997E-002,7.456355125445376E-002,3.375355900156200E-003,9.677868513202216E-003
10,0.60,9.5,0.9E+06,0.575826537566211,8.827925243843224E-002,8.489005801536302E-002,3.389194423069224E-003,1.752352632257115E-002
10,0.60,10.0,0.9E+06,0.567034349479476,9.827050327789649E-002,9.484000826303862E-002,3.430495014857863E-003,2.368132770536494E-002
11,0.05,0.0,0.1E+06,3.064407091762315E-008,1.516084449191629E-002,3.505271939920287E-003,1.165557255199600E-002,2.994562238803344E-009
11,0.05,1.0,0.1E+06,0.103982576939482,1.524533793691292E-002,3.636520388659203E-003,1.160881754825372E-002,-1.066526120876068E-003
11,0.05,2.0,0.1E+06,0.207213209931010,1.552064772251710E-002,4.050433415982567E-003,1.147021430653453E-002,-2.157444476087365E-003
11,0.05,3.0,0.1E+06,0.309769614464704,1.599253852383422E-002,4.753232631266325E-003,1.123930589256789E-002,-3.325083034783068E-003
11,0.05,4.0,0.1E+06,0.411098387905657,1.668996659518998E-002,5.774976314242390E-003,1.091499028094759E-002,-4.592539107851246E-003
11,0.05,5.0,0.1E+06,0.510544166766217,1.765240756345189E-002,7.158759168548329E-003,1.049364839490357E-002,-6.008439366750332E-003
11,0.05,5.5,0.1E+06,0.559315409050456,1.825128021457709E-002,8.005356928977435E-003,1.024592328559966E-002,-6.787526596274778E-003
11,0.05,6.0,0.1E+06,0.607291100107527,1.894083288189165E-002,8.968250451332919E-003,9.972582430558718E-003,-7.622766632693904E-003
11,0.05,6.5,0.1E+06,0.654320073475411,1.973404379706517E-002,1.006023549174814E-002,9.673808305317029E-003,-8.520688595022530E-003
11,0.05,7.0,0.1E+06,0.700220166587394,2.064558225663467E-002,1.129701485819691E-002,9.348567398437766E-003,-9.488891781803814E-003
11,0.05,7.5,0.1E+06,0.744747474561299,2.169668688348406E-002,1.270178298497560E-002,8.994903898508468E-003,-1.053559735532204E-002
11,0.05,8.5,0.1E+06,0.828437543852699,2.433167016773266E-002,1.613560522955255E-002,8.196064938180092E-003,-1.288644883167463E-002
11,0.05,9.0,0.1E+06,0.866690592830836,2.599766977924667E-002,1.825101103742180E-002,7.746658741824890E-003,-1.419624487681005E-002
11,0.05,9.5,0.1E+06,0.901652774538862,2.798140949618710E-002,2.071987780666304E-002,7.261531689524048E-003,-1.558454324193674E-002
11,0.05,10.0,0.1E+06,0.932270099208738,3.038793068277573E-002,2.364859005839043E-002,6.739340624385321E-003,-1.701576463741740E-002
11,0.10,0.0,0.1E+06,-8.701811154835423E-008,1.517014505002719E-002,3.525185256250424E-003,1.164495979377676E-002,-7.813441454604386E-009
11,0.10,1.0,0.1E+06,0.104317841011558,1.525508066093515E-002,3.657258199688772E-003,1.159782246124637E-002,-1.083889543510026E-003
11,0.10,2.0,0.1E+06,0.207909283581545,1.553260289311554E-002,4.074556075622940E-003,1.145804681749260E-002,-2.188376442958248E-003
11,0.10,3.0,0.1E+06,0.310806464965820,1.600853716218757E-002,4.783436641854532E-003,1.122510052033304E-002,-3.374174916364145E-003
11,0.10,4.0,0.1E+06,0.412453964362987,1.671224049794073E-002,5.814574372625270E-003,1.089766612531545E-002,-4.665419756529695E-003
11,0.10,5.0,0.1E+06,0.512186288229321,1.768445034170918E-002,7.212695138456009E-003,1.047175520325317E-002,-6.111739202579512E-003
11,0.10,5.5,0.1E+06,0.561079607346818,1.829027180552889E-002,8.069167526167681E-003,1.022110427936122E-002,-6.909355876429073E-003
11,0.10,6.0,0.1E+06,0.609159715186987,1.898856819246922E-002,9.044331452352741E-003,9.944236740116479E-003,-7.765481989165142E-003
11,0.10,6.5,0.1E+06,0.656266589692414,1.979322551774485E-002,1.015197225959080E-002,9.641253258154054E-003,-8.687215098815284E-003
11,0.10,7.0,0.1E+06,0.702206037148929,2.071977902403727E-002,1.140877320462080E-002,9.311005819416457E-003,-9.682804778719880E-003
11,0.10,7.5,0.1E+06,0.746723947618874,2.179093848214145E-002,1.283968472025379E-002,8.951253761887653E-003,-1.076025361486699E-002
11,0.10,8.5,0.1E+06,0.830139718433210,2.449064149253524E-002,1.635410043745077E-002,8.136541055084471E-003,-1.318531230442735E-002
11,0.10,9.0,0.1E+06,0.868049186868961,2.620971304466720E-002,1.853297731573941E-002,7.676735728927794E-003,-1.453771320842990E-002
11,0.10,9.5,0.1E+06,0.902418150115490,2.827172924721101E-002,2.109266083144354E-002,7.179068415767455E-003,-1.596991680167587E-002
11,0.10,10.0,0.1E+06,0.932038456273158,3.079821662766544E-002,2.415678471384355E-002,6.641431913821887E-003,-1.743997758270848E-002
11,0.15,0.0,0.1E+06,1.547236394799749E-008,1.518612932158948E-002,3.558936500061636E-003,1.162719282152784E-002,-8.004411291770430E-009
